Experiment Number,file,limit,compressionType,streams,Experiment startTime,logType,operation,statusOfOperation,timestamp,streamNumber
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk21,completed,1707477266.3628683,2
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk21Transfer,started,1707477266.3628912,2
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk21Transfer,completed,1707477266.366643,2
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk22,started,1707477266.3667161,2
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk22,completed,1707477266.389317,2
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk22Transfer,started,1707477266.389339,2
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk22Transfer,completed,1707477266.3914297,2
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk23,started,1707477266.391503,2
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk23,completed,1707477266.4140172,2
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk23Transfer,started,1707477266.4140403,2
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk23Transfer,completed,1707477266.4160287,2
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk24,started,1707477266.416102,2
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk24,completed,1707477266.438737,2
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk24Transfer,started,1707477266.438757,2
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk24Transfer,completed,1707477266.440627,2
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk25,started,1707477266.4406981,2
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk25,completed,1707477266.4632154,2
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk25Transfer,started,1707477266.4632366,2
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk25Transfer,completed,1707477266.465079,2
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk26,started,1707477266.4651508,2
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk26,completed,1707477266.4873562,2
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk26Transfer,started,1707477266.4873772,2
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk26Transfer,completed,1707477266.4892392,2
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk27,started,1707477266.4893115,2
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk27,completed,1707477266.5125866,2
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk27Transfer,started,1707477266.512629,2
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk27Transfer,completed,1707477266.5156395,2
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk28,started,1707477266.515733,2
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk28,completed,1707477266.5381587,2
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk28Transfer,started,1707477266.538183,2
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk28Transfer,completed,1707477266.5406027,2
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk29,started,1707477266.5406709,2
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk29,completed,1707477266.5444179,2
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk29Transfer,started,1707477266.5444393,2
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk29Transfer,completed,1707477266.5463214,2
1,Sample,SQL,File,100000rows.sql,104857,info,migration,completed,1707477266.5466552,2
1,Sample,SQL,File,100000rows.sql,104857,info,ReadingFile,started,1707477266.835889,1
1,Sample,SQL,File,100000rows.sql,104857,info,ReadingFile,completed,1707477266.836116,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk1,started,1707477266.836135,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk1,completed,1707477266.858873,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk1Transfer,started,1707477266.8589153,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk1Transfer,completed,1707477266.8623388,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk2,started,1707477266.862508,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk2,completed,1707477266.8855002,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk2Transfer,started,1707477266.8855426,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk2Transfer,completed,1707477266.8884487,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk3,started,1707477266.8885276,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk3,completed,1707477266.9112782,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk3Transfer,started,1707477266.9113197,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk3Transfer,completed,1707477266.9138792,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk4,started,1707477266.9139557,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk4,completed,1707477266.9366996,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk4Transfer,started,1707477266.936742,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk4Transfer,completed,1707477266.9389822,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk5,started,1707477266.9391274,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk5,completed,1707477266.9616601,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk5Transfer,started,1707477266.9617016,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk5Transfer,completed,1707477266.9650156,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk6,started,1707477266.9651637,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk6,completed,1707477266.9879563,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk6Transfer,started,1707477266.987999,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk6Transfer,completed,1707477266.9909835,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk7,started,1707477266.991137,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk7,completed,1707477267.0135849,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk7Transfer,started,1707477267.0136268,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk7Transfer,completed,1707477267.017076,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk8,started,1707477267.017153,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk8,completed,1707477267.040027,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk8Transfer,started,1707477267.0400696,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk8Transfer,completed,1707477267.0430815,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk9,started,1707477267.0431945,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk9,completed,1707477267.0658455,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk9Transfer,started,1707477267.0658872,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk9Transfer,completed,1707477267.0691917,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk10,started,1707477267.06929,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk10,completed,1707477267.0922005,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk10Transfer,started,1707477267.0922418,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk10Transfer,completed,1707477267.0953712,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk11,started,1707477267.095535,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk11,completed,1707477267.1187003,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk11Transfer,started,1707477267.118741,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk11Transfer,completed,1707477267.1218503,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk12,started,1707477267.1219275,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk12,completed,1707477267.1451354,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk12Transfer,started,1707477267.1451776,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk12Transfer,completed,1707477267.1485658,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk13,started,1707477267.1486392,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk13,completed,1707477267.1712277,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk13Transfer,started,1707477267.1712675,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk13Transfer,completed,1707477267.174398,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk14,started,1707477267.1745636,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk14,completed,1707477267.197769,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk14Transfer,started,1707477267.1978176,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk14Transfer,completed,1707477267.2006083,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk15,started,1707477267.200771,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk15,completed,1707477267.2239983,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk15Transfer,started,1707477267.2240388,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk15Transfer,completed,1707477267.2267013,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk16,started,1707477267.2267785,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk16,completed,1707477267.2495759,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk16Transfer,started,1707477267.2496202,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk16Transfer,completed,1707477267.2528136,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk17,started,1707477267.2529798,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk17,completed,1707477267.276062,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk17Transfer,started,1707477267.2761037,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk17Transfer,completed,1707477267.278753,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk18,started,1707477267.2789304,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk18,completed,1707477267.3022127,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk18Transfer,started,1707477267.3022711,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk18Transfer,completed,1707477267.3049934,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk19,started,1707477267.3050716,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk19,completed,1707477267.327569,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk19Transfer,started,1707477267.327609,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk19Transfer,completed,1707477267.3298817,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk20,started,1707477267.3300447,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk20,completed,1707477267.3535802,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk20Transfer,started,1707477267.3536248,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk20Transfer,completed,1707477267.3569646,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk21,started,1707477267.357093,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk21,completed,1707477267.3799438,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk21Transfer,started,1707477267.3799863,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk21Transfer,completed,1707477267.3827753,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk22,started,1707477267.3828902,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk22,completed,1707477267.4056516,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk22Transfer,started,1707477267.4056926,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk22Transfer,completed,1707477267.4080749,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk23,started,1707477267.40824,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk23,completed,1707477267.4311528,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk23Transfer,started,1707477267.431193,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk23Transfer,completed,1707477267.43342,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk24,started,1707477267.433585,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk24,completed,1707477267.4565911,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk24Transfer,started,1707477267.456633,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk24Transfer,completed,1707477267.459174,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk25,started,1707477267.4592438,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk25,completed,1707477267.4819715,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk25Transfer,started,1707477267.4820123,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk25Transfer,completed,1707477267.485414,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk26,started,1707477267.4855764,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk26,completed,1707477267.5085309,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk26Transfer,started,1707477267.5085711,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk26Transfer,completed,1707477267.5115492,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk27,started,1707477267.5117126,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk27,completed,1707477267.5348258,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk27Transfer,started,1707477267.5348656,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk27Transfer,completed,1707477267.537461,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk28,started,1707477267.5375369,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk28,completed,1707477267.5602367,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk28Transfer,started,1707477267.5602772,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk28Transfer,completed,1707477267.5633688,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk29,started,1707477267.5634797,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk29,completed,1707477267.5672874,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk29Transfer,started,1707477267.5673249,1
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk29Transfer,completed,1707477267.569615,1
1,Sample,SQL,File,100000rows.sql,104857,info,migration,completed,1707477267.5699487,1
2,Sample,SQL,File,100000rows.sql,104857,info,fileSplitting,started,1707477273.3733659
2,Sample,SQL,File,100000rows.sql,104857,info,fileSplitting,completed,1707477273.3883429
2,Sample,SQL,File,100000rows.sql,104857,info,migration,started,1707477274.3921173,1
2,Sample,SQL,File,100000rows.sql,104857,info,ReadingFile,started,1707477274.8917327,1
2,Sample,SQL,File,100000rows.sql,104857,info,ReadingFile,completed,1707477274.891888,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk1,started,1707477274.8918965,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk1,completed,1707477274.9161437,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk1Transfer,started,1707477274.9161797,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk1Transfer,completed,1707477274.9189675,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk2,started,1707477274.919067,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk2,completed,1707477274.9419384,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk2Transfer,started,1707477274.9419632,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk2Transfer,completed,1707477274.9438875,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk3,started,1707477274.9439716,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk3,completed,1707477274.967121,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk3Transfer,started,1707477274.967147,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk3Transfer,completed,1707477274.9692428,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk4,started,1707477274.9694583,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk4,completed,1707477274.9924114,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk4Transfer,started,1707477274.9924343,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk4Transfer,completed,1707477274.994595,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk5,started,1707477274.994673,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk5,completed,1707477275.018135,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk5Transfer,started,1707477275.018166,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk5Transfer,completed,1707477275.0202787,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk6,started,1707477275.0203586,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk6,completed,1707477275.0432618,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk6Transfer,started,1707477275.0432882,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk6Transfer,completed,1707477275.0453944,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk7,started,1707477275.0454729,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk7,completed,1707477275.068564,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk7Transfer,started,1707477275.0685916,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk7Transfer,completed,1707477275.0713944,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk8,started,1707477275.0715582,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk8,completed,1707477275.0949059,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk8Transfer,started,1707477275.0949361,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk8Transfer,completed,1707477275.0967917,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk9,started,1707477275.0968876,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk9,completed,1707477275.1199226,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk9Transfer,started,1707477275.119952,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk9Transfer,completed,1707477275.1218069,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk10,started,1707477275.1218877,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk10,completed,1707477275.1447496,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk10Transfer,started,1707477275.144776,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk10Transfer,completed,1707477275.1466942,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk11,started,1707477275.1467738,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk11,completed,1707477275.1692472,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk11Transfer,started,1707477275.1692734,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk11Transfer,completed,1707477275.171317,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk12,started,1707477275.1714952,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk12,completed,1707477275.1941917,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk12Transfer,started,1707477275.1942148,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk12Transfer,completed,1707477275.196437,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk13,started,1707477275.1965122,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk13,completed,1707477275.2190251,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk13Transfer,started,1707477275.2190485,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk13Transfer,completed,1707477275.2210455,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk14,started,1707477275.2211814,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk14,completed,1707477275.2439897,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk14Transfer,started,1707477275.2440166,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk14Transfer,completed,1707477275.2463462,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk15,started,1707477275.246422,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk15,completed,1707477275.268775,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk15Transfer,started,1707477275.2688057,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk15Transfer,completed,1707477275.2708309,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk16,started,1707477275.2709086,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk16,completed,1707477275.2936978,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk16Transfer,started,1707477275.2937248,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk16Transfer,completed,1707477275.2956235,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk17,started,1707477275.2957876,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk17,completed,1707477275.3188453,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk17Transfer,started,1707477275.3188715,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk17Transfer,completed,1707477275.3208146,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk18,started,1707477275.3209777,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk18,completed,1707477275.3441079,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk18Transfer,started,1707477275.344136,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk18Transfer,completed,1707477275.3462212,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk19,started,1707477275.3463113,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk19,completed,1707477275.368897,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk19Transfer,started,1707477275.3689246,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk19Transfer,completed,1707477275.371519,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk20,started,1707477275.371596,1
2,Sample,SQL,File,100000rows.sql,104857,info,migration,started,1707477275.3927913,2
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk20,completed,1707477275.3942266,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk20Transfer,started,1707477275.3942518,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk20Transfer,completed,1707477275.3964784,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk21,started,1707477275.3965557,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk21,completed,1707477275.4192302,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk21Transfer,started,1707477275.4192579,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk21Transfer,completed,1707477275.421163,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk22,started,1707477275.4212394,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk22,completed,1707477275.4439144,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk22Transfer,started,1707477275.4439616,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk22Transfer,completed,1707477275.4460654,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk23,started,1707477275.4461548,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk23,completed,1707477275.468673,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk23Transfer,started,1707477275.4686942,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk23Transfer,completed,1707477275.4708254,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk24,started,1707477275.4709013,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk24,completed,1707477275.493159,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk24Transfer,started,1707477275.4931793,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk24Transfer,completed,1707477275.4954247,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk25,started,1707477275.4954977,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk25,completed,1707477275.5179598,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk25Transfer,started,1707477275.5179868,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk25Transfer,completed,1707477275.5204659,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk26,started,1707477275.5205379,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk26,completed,1707477275.5431159,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk26Transfer,started,1707477275.5431426,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk26Transfer,completed,1707477275.5454772,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk27,started,1707477275.5455503,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk27,completed,1707477275.5681777,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk27Transfer,started,1707477275.5682054,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk27Transfer,completed,1707477275.5705726,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk28,started,1707477275.5706453,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk28,completed,1707477275.592931,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk28Transfer,started,1707477275.5929575,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk28Transfer,completed,1707477275.5954707,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk29,started,1707477275.5955274,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk29,completed,1707477275.599208,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk29Transfer,started,1707477275.5992367,1
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk29Transfer,completed,1707477275.6007028,1
2,Sample,SQL,File,100000rows.sql,104857,info,migration,completed,1707477275.6010232,1
2,Sample,SQL,File,100000rows.sql,104857,info,ReadingFile,started,1707477275.8880458,2
2,Sample,SQL,File,100000rows.sql,104857,info,ReadingFile,completed,1707477275.8882115,2
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk1,started,1707477275.8882194,2
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk1,completed,1707477275.9109893,2
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk1Transfer,started,1707477275.9110172,2
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk1Transfer,completed,1707477275.9140742,2
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk2,started,1707477275.9141488,2
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk2,completed,1707477275.9367797,2
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk2Transfer,started,1707477275.9368083,2
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk2Transfer,completed,1707477275.9391766,2
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk3,started,1707477275.9392507,2
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk3,completed,1707477275.9615076,2
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk3Transfer,started,1707477275.961529,2
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk3Transfer,completed,1707477275.964031,2
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk4,started,1707477275.9641018,2
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk4,completed,1707477275.986592,2
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk4Transfer,started,1707477275.9866111,2
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk4Transfer,completed,1707477275.988559,2
